area_id,time_id,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width
W02000083,2021,0.05472429783739835,1.1228875392026945e-4,0.034316594755281433,0.07687288268588194,0.042556287930600505
W02000085,2021,0.046985151286078004,1.2189632656918348e-4,0.023503776175376863,0.069465102492622,0.04596132631724514
W02000087,2021,0.061532804960135495,1.5802971916678083e-4,0.035368955621733464,0.08460277256412427,0.049233816942390804
W02000088,2021,0.05900914440636357,1.501157818434948e-4,0.034270858378379974,0.0837919745658218,0.04952111618744182
W02000089,2021,0.05874958729542697,1.8489164907843782e-4,0.02554223233801279,0.08485347239020115,0.05931124005218836
W02000090,2021,0.05183593039739175,1.1015849259418671e-4,0.03258053787737223,0.07257203868767714,0.03999150081030491
W02000091,2021,0.05078990751857034,1.2601476731896258e-4,0.032053864284490544,0.07171887941194878,0.039665015127458236
W02000092,2021,0.05342851590091645,1.2025911476216246e-4,0.03085620581304447,0.07420679083307713,0.04335058502003266
W02000093,2021,0.051182229699325725,1.046398488722273e-4,0.029858223077679123,0.07180357860079706,0.041945355523117935
W02000094,2021,0.05382135200583574,1.0537303584151901e-4,0.032934467458614766,0.07427853969337789,0.04134407223476312
W02000095,2021,0.043977733869845735,1.299301188034449e-4,0.021814734607503536,0.0656254671102517,0.04381073250274817
W02000096,2021,0.0477567379501839,1.13379314386956e-4,0.027220622837441373,0.0700624456246037,0.04284182278716233
W02000097,2021,0.04346099560400144,1.1619811812268557e-4,0.023155064608392957,0.06582462492116245,0.04266956031276949
W02000098,2021,0.0460395416238754,1.1636155661501866e-4,0.027358083011957586,0.06866630343972646,0.041308220427768876
W02000099,2021,0.04992672931072318,1.1814061291582517e-4,0.028749506815816048,0.07158708350963419,0.042837576693818144
W02000100,2021,0.0452693203623067,1.0012489089972208e-4,0.026041453766114823,0.06415410399937277,0.038112650233257946
W02000101,2021,0.0445186923928535,1.0415104973040801e-4,0.02638846626534283,0.06407117013370636,0.03768270386836353
W02000102,2021,0.045366914164012485,9.59210044899794e-5,0.02558786200296391,0.06306050747349079,0.03747264547052688
W02000103,2021,0.04577985691253893,1.0300561971351674e-4,0.02817134931689225,0.06547217021413394,0.037300820897241696
W02000104,2021,0.050254861961813266,1.1297635178754202e-4,0.030970196344476106,0.07012962499372329,0.03915942864924718
W02000105,2021,0.06011250601663618,1.1943897905460402e-4,0.03925487350053323,0.0833660295738321,0.04411115607329887
W02000106,2021,0.04461829737668865,9.75950742364254e-5,0.02607614782422872,0.06471371523322562,0.0386375674089969
W02000107,2021,0.044038326646206896,1.2253268477696905e-4,0.023988312846197426,0.06651231632302032,0.04252400347682289
W02000108,2021,0.0425544132305151,1.1250237329269136e-4,0.023719226959322902,0.06563029260042778,0.04191106564110488
W02000109,2021,0.04705053080055072,1.1227931786161396e-4,0.028051922035087114,0.07082172328067284,0.04276980124558572
W02000110,2021,0.04504208222797511,9.414571586457611e-5,0.026940618700411947,0.06484588023466138,0.03790526153424943
W02000111,2021,0.04421812263153163,1.1264666085699627e-4,0.024655031296098917,0.06423483629624978,0.03957980500015086
W02000113,2021,0.05133229417385531,0.00010791632515828202,0.03172104970790088,0.07227231686577212,0.040551267157871246
W02000114,2021,0.041304151593729334,1.0312071830872794e-4,0.02226715970244468,0.060343745704081374,0.03807658600163669
W02000116,2021,0.0470469193044343,1.175989156277663e-4,0.02654587794789165,0.06786330431925049,0.04131742637135884
W02000117,2021,0.08174067820262215,2.7934706957350754e-4,0.04587925756396934,0.11148882363432129,0.06560956607035195
W02000118,2021,0.05777277510610911,1.311320035967193e-4,0.035918148883148884,0.07768663469795115,0.04176848581480226
W02000120,2021,0.043983486922946076,1.2053568571513934e-4,0.023249268263691128,0.06448531547342018,0.04123604720972905
W02000122,2021,0.0427178793155541,1.1410147590270763e-4,0.02341041198236731,0.06559807962421446,0.04218766764184715
