area_id,time_id,msoa_name,direct_estimate,variance,n,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width,fh_std_resid
W02000028,2023,Conwy 002,NA,NA,0,0.1527583994995582,0.0013486322066860494,0.08075773646752579,0.22490712570187604,0.14414938923435025,NA
W02000029,2023,Conwy 003,0.11725684052952652,0.01497783895008014,4,0.12034293434006457,8.919140843199614e-4,0.061697525432592125,0.17886499409429896,0.11716746866170683,-0.024497628217234352
W02000030,2023,Conwy 004,0,0,5,0.11889265576015949,6.897576378009049e-4,0.06725464170555065,0.17026612925380358,0.10301148754825293,-4.526961167404518
W02000031,2023,Conwy 005,0,0,2,0.16569542643286225,0.0019017162320992718,0.08096949246196822,0.25231233126433106,0.17134283880236284,-3.7995981221575725
W02000032,2023,Conwy 006,0,0,4,0.13993626896661102,0.00176732531479799,0.057476663284225016,0.2226247931850884,0.1651481299008634,-3.3286799591994476
W02000033,2023,Conwy 007,0.25094443439548175,0.02836874533429019,8,0.176198180179293,0.0016185112814525934,0.09756804991287742,0.2555495816812502,0.15798153176837276,0.4316393854397131
W02000034,2023,Conwy 008,0.1634414873861036,0.02349806121853055,7,0.1488911915892901,0.0018916569103950114,0.0636191555846795,0.23460977574945857,0.17099062016477906,0.09131515961299796
W02000035,2023,Conwy 009,0,0,3,0.1516374840659796,0.0014943706286045003,0.07599476419662425,0.22782275063527968,0.15182798643865542,-3.92263057005716
W02000036,2023,Conwy 010,0,0,5,0.13852198590738218,0.0010891899440124003,0.07373775000648083,0.20325991504664118,0.12952216504016034,-4.1972699074200595
W02000037,2023,Conwy 011,0,0,2,0.14573716900114467,0.0016099711893540652,0.06732106254830265,0.2249601809990627,0.15763911845076006,-3.6321291010632932
W02000038,2023,Conwy 012,0,0,4,0.14964116238062736,0.001621266444032231,0.07083047061130389,0.22897794623055062,0.15814747561924675,-3.716412190988959
W02000039,2023,Conwy 013,0,0,3,0.08293909068707346,2.9938131532960925e-4,0.0489795129786396,0.11682194828120676,0.06784243530256716,-4.793435893241437
W02000040,2023,Conwy 014,0,0,9,0.1527338416979856,0.0019083253062473458,0.06750406232445968,0.2393069646019111,0.1718029022774514,-3.496303064917496
W02000041,2023,Conwy 015,0,0,5,0.09559570387839715,4.8316030240421436e-4,0.05238096818554862,0.13858732019538597,0.08620635200983735,-4.349033500950002
W02000042,2023,Denbighshire 001,0.3313023329144385,0.08001068469126606,3,0.1605085459942765,0.0013878007839241838,0.08756668025919309,0.2338041958138214,0.1462375155546283,0.5986374825004357
W02000043,2023,Denbighshire 002,0,0,7,0.14777214370978806,0.001787177832364404,0.0647674802356517,0.23086082451271756,0.16609334427706585,-3.495495031394482
W02000044,2023,Denbighshire 003,0.3625484086399611,0.08063175449769942,3,0.09449155613879463,4.751644580419934e-4,0.05166626231978587,0.1371526911307352,0.08548642881094932,0.9412347696693203
W02000045,2023,Denbighshire 004,0.25041531385433663,0.05323223089066296,3,0.17583651730816846,0.0018255611020969798,0.09224390383282526,0.26007204709018583,0.16782814325736056,0.3178381144688584
W02000047,2023,Denbighshire 006,0,0,6,0.11337842843133669,5.062021735843473e-4,0.06916910971412231,0.15740499276716066,0.08823588305303835,-5.0392793044634185
W02000049,2023,Denbighshire 008,0,0,4,0.14963652435645933,0.0019508761671176052,0.063501728771557,0.23720111726983117,0.17369938849827415,-3.3878389795093415
W02000050,2023,Denbighshire 009,0,0,1,0.13963731767687831,0.0015322452916525402,0.0630208859116113,0.21676161204697553,0.15374072613536421,-3.567281240736759
W02000051,2023,Denbighshire 010,0,0,3,0.15308641038240922,0.0018615533527584216,0.06889121275852271,0.23851960646221596,0.16962839370369326,-3.548124871319049
W02000052,2023,Denbighshire 011,0,0,2,0.15469149976740784,0.0015702346783911384,0.07707277356878443,0.23270881577005145,0.15563604220126703,-3.9037695108693096
W02000053,2023,Denbighshire 012,0,0,3,0.12990820849102577,0.0012730427505346887,0.05979975104653738,0.199889546885098,0.14008979583856063,-3.640953224672943
W02000054,2023,Denbighshire 013,0.436270444748604,0.09673885970565106,3,0.17213569217313304,0.0018010752264567065,0.08987380795198462,0.25668868145079615,0.16681487349881152,0.841432747321073
W02000055,2023,Denbighshire 014,0,0,5,0.15379296241821813,0.001944252869991916,0.06765012073479694,0.2409690096403787,0.17331888890558178,-3.487868383187617
W02000056,2023,Denbighshire 015,0,0,2,0.10007874639407249,5.525576812737774e-4,0.05384541814556551,0.1460410756838742,0.09219565753830869,-4.257484214360332
W02000057,2023,Denbighshire 016,0.3749929773727695,0.05028788630254579,5,0.15764982315324266,0.0016800346565450583,0.07765909552196164,0.23876394246599558,0.16110484694403393,0.9534069076866938
W02000058,2023,Flintshire 001,0.4212547180351624,0.08495410261225096,4,0.1573136834188145,0.0017808225118056133,0.07521679553243245,0.2410279147982164,0.16581111926578396,0.8962102585392705
W02000059,2023,Flintshire 002,0,0,3,0.150144188590529,0.001603057470696084,0.07183599482918276,0.2291262268764862,0.15729023204730344,-3.750023428976179
W02000060,2023,Flintshire 003,0.24360117708221335,0.04966091954703872,4,0.15583436032328726,0.0017905790974040404,0.07310306089669204,0.2393664191882382,0.16626335829154615,0.38692904595634126
W02000061,2023,Flintshire 004,0.21396930860502059,0.04282754655655748,3,0.14472828767467977,0.0010821695654518113,0.08010230147130683,0.20918508414116158,0.12908278266985473,0.33043279814644994
W02000062,2023,Flintshire 005,0.21277184831160817,0.03628608881694567,5,0.16936531184746173,0.0018595887396976945,0.08574932218481149,0.25518418522731107,0.16943486304249958,0.22224523937018414
W02000063,2023,Flintshire 006,0.06328614773287769,0.00412545229775711,9,0.1316961955222532,0.0010770992708320976,0.06720565918991092,0.19602420959014644,0.12881855040023552,-0.9484440076267073
W02000064,2023,Flintshire 007,0,0,2,0.16654095739640024,0.0020811491582112054,0.07750349934089214,0.25677256370914947,0.17926906436825735,-3.6506437412772996
W02000065,2023,Flintshire 008,0,0,3,0.1490150374042038,0.001691578764866017,0.0684956108234167,0.2300248361540994,0.1615292253306827,-3.623130557149868
W02000066,2023,Flintshire 009,0,0,4,0.1417980590571453,0.001208459273403975,0.07351120835760833,0.20993689853916966,0.13642569018156134,-4.079005368176099
W02000067,2023,Flintshire 010,0.30356176462050305,0.0895616581890234,2,0.16446025805693876,0.001450056026456554,0.09025307915092709,0.23976526899456213,0.14951218984363504,0.46108732776588435
W02000068,2023,Flintshire 011,0,0,4,0.1132073634882111,7.45618984457552e-4,0.059508383196783525,0.1666204374913362,0.10711205429455267,-4.145874940305422
W02000069,2023,Flintshire 012,0.33381175047048606,0.07460936595515419,3,0.1483345290416831,0.0013308957286023264,0.07688243587419799,0.220131536254169,0.14324910037997102,0.673061170712739
W02000070,2023,Flintshire 013,0.09678404742283277,0.00902433342768153,7,0.10326447022564157,5.327746283904436e-4,0.05789221136772454,0.14842114454572786,0.09052893317800331,-0.06628879024957451
W02000071,2023,Flintshire 014,0,0,2,0.1445170053575116,0.0018719804130480115,0.05991231480844221,0.2299731378774633,0.1700608230690211,-3.3401679422309147
W02000072,2023,Flintshire 015,0,0,6,0.13952670949947255,0.0010938187680948235,0.0746153520995926,0.20440861224760998,0.1297932601480174,-4.218758515768373
W02000073,2023,Flintshire 016,0,0,2,0.1561040465639843,0.002003464112545462,0.06849076443270656,0.2445140779330014,0.17602331350029482,-3.4875735666791567
W02000074,2023,Flintshire 017,0.2839129094184388,0.08282562937094819,2,0.16725524167125522,0.0017429874172280315,0.08603887175315374,0.25009338864273223,0.1640545168895785,0.40115173602723403
W02000075,2023,Flintshire 018,0.06828490396943032,0.0047483396458024,7,0.13553236598408563,0.001214266272353128,0.06713088088585535,0.20393760833668056,0.13680672745082523,-0.8708790533208455
W02000076,2023,Flintshire 019,0.20040966133149013,0.03147842745341744,6,0.15056270248191903,0.0017978955068326564,0.06784296082053959,0.2345376466337278,0.16669468581318822,0.27325681494460347
W02000077,2023,Flintshire 020,0.07033545480116019,0.00519663084268556,6,0.11959704159199903,0.0014482271524560526,0.044598217666166104,0.19409207645265436,0.14949385878648824,-0.6043180204840073
W02000080,2023,Wrexham 003,0,0,3,0.15300815126778994,0.002036178335487509,0.06489750595055398,0.24227398645106107,0.17737648050050708,-3.390835033967434
W02000081,2023,Wrexham 004,0,0,2,0.13081336539952473,0.001107422766956339,0.06536952645296107,0.19597120740396873,0.13060168095100766,-3.930930766910664
W02000082,2023,Wrexham 005,0,0,2,0.16839847709887656,0.0018293390552686607,0.08511992823727733,0.2531535283460798,0.16803360010880247,-3.9372324557811784
W02000083,2023,Wrexham 006,0,0,2,0.15465746655227242,0.0019076224153063701,0.06950370563122814,0.2412247786007693,0.17172107296954114,-3.5409898611387303
W02000085,2023,Wrexham 008,0,0,5,0.1437927411948362,0.0021898209956141275,0.05173521947261098,0.2357235176957616,0.18398829822315063,-3.072788404293081
W02000087,2023,Wrexham 010,0,0,5,0.1680698534147612,0.0021305010718728717,0.07729641284761286,0.2586637795295691,0.18136736668195624,-3.64123696363679
W02000088,2023,Wrexham 011,0.5412010756132453,0.09273974889601344,3,0.1596072662158605,0.001699476596850845,0.07880836187851746,0.24076428624607074,0.1619559243675533,1.2417241055928099
W02000089,2023,Wrexham 012,0.3165511728360981,0.07106914553963639,4,0.12671065070593301,9.685616646011517e-4,0.06536460321190822,0.1874585465029582,0.12209394329104999,0.7073086654639574
W02000090,2023,Wrexham 013,0,0,3,0.13512401073502944,0.00197634526448355,0.04782192236315627,0.22269673583963207,0.1748748134764758,-3.0394927982141966
W02000091,2023,Wrexham 014,0,0,5,0.13735971275464834,0.001388227836113327,0.06427457246245392,0.21056500318739302,0.14629043072493908,-3.686625304890382
W02000092,2023,Wrexham 015,0,0,6,0.15205949588561124,0.0019529007315011273,0.06558434441784633,0.23932102205007708,0.17373667763223075,-3.4409111797002523
W02000093,2023,Wrexham 016,0,0,4,0.13969098064863567,0.001971788285605586,0.05248892145856365,0.22715871476559668,0.17466979330703303,-3.1458515521851846
W02000094,2023,Wrexham 017,0,0,2,0.16219355610019554,0.0019075707468221537,0.07697410117829244,0.24867465073053976,0.17170054955224734,-3.7135841452760685
W02000095,2023,Wrexham 018,0,0,3,0.15777410909981093,0.0020054804058759093,0.07029473467188756,0.24632510412412328,0.1760303694522357,-3.5231126108349358
W02000096,2023,Wrexham 019,0.33015053109435116,0.04254151640683186,5,0.16176990833742494,0.001841819539004974,0.07839384390894705,0.2470853748312117,0.16869153092226466,0.7992490718694886
W02000097,2023,Powys 001,0.04638055190476762,0.00221674760902548,10,0.13288391269517422,8.013027195407814e-4,0.07726101788641047,0.18832806356614154,0.11106704567973107,-1.5745981684622017
W02000098,2023,Powys 002,0.20212535148751437,0.0152212614087156,13,0.1604784165637555,0.0012064541821832954,0.09253826789514381,0.2288839189672923,0.13634565107214847,0.32493347607811834
W02000099,2023,Powys 003,0.4261644260286347,0.02555182843389532,10,0.19825652742823627,0.0016718650468346486,0.11891786833908163,0.2794782530971317,0.16056038475805007,1.3812931358288907
W02000100,2023,Powys 004,0.06929813512837374,0.00468211842381154,11,0.09498612115853686,3.177717942033747e-4,0.0599818301863652,0.12988218770480073,0.06990035751843553,-0.36328697059744364
W02000101,2023,Powys 005,0.10023252527488909,0.00970907444774877,7,0.15918470567975637,0.0014280863968442468,0.08531329214177862,0.2337150198925669,0.1484017277507883,-0.5586150429121
W02000102,2023,Powys 006,0.09584713998961757,0.00807558046940742,16,0.11043367990505645,6.05798897537594e-4,0.0620296554756139,0.1585713289632263,0.09654167348761239,-0.15655174663108495
W02000103,2023,Powys 007,0.09196391158694066,0.00754458058033506,15,0.17252059256704025,0.0011979150719021552,0.10499234041130524,0.24085789202529084,0.1358655516139856,-0.8615566759953343
W02000104,2023,Powys 008,0.18448697986513407,0.00904059352884088,13,0.18010449017536212,0.0012718445105304524,0.11053046134200956,0.25052159315739175,0.1399911318153822,0.043155904856326005
W02000105,2023,Powys 009,0.1698036387350112,0.02298932264404276,8,0.16563693210698277,0.0011691162479276936,0.09862186971016433,0.23280562827633824,0.13418375856617393,0.02680763427668293
W02000106,2023,Powys 010,0.25703262905601043,0.01587758226803101,14,0.15132097713834955,9.112331782092782e-4,0.09209873017425373,0.21055643179159161,0.11845770161733789,0.8158547227795325
W02000107,2023,Powys 011,0.31250291681787146,0.0237474106636558,10,0.17952810190918628,0.001078005845392527,0.11542761514525787,0.24429400662936104,0.12886639148410317,0.8439585604471421
W02000108,2023,Powys 012,0.1708727044563507,0.01245678065628967,12,0.16428528907872522,0.0011455572895048732,0.09798370899228043,0.23083886044223434,0.1328551514499539,0.05648176623157269
W02000109,2023,Powys 013,0.3046914644681177,0.01570422104154662,16,0.15532016587658193,7.605295710269299e-4,0.10118700952745643,0.20937075292839075,0.10818374340093431,1.164098094037546
W02000110,2023,Powys 014,0.17417748717299184,0.01324202948512799,13,0.17119086502065645,0.0010669862170616003,0.10722363618044316,0.23543203884334074,0.12820840266289757,0.024967519738496927
W02000111,2023,Powys 015,0.16199556113550218,0.01101646306323544,14,0.18712408279091125,0.0013457481175254624,0.11568802625798257,0.2597377278181379,0.14404970156015534,-0.2260054229555576
W02000113,2023,Powys 017,0.17795160171170055,0.01395529767229613,10,0.1346110288584678,7.537501998749023e-4,0.08065048560067076,0.18834711688913056,0.1076966312884598,0.35735706006490087
W02000114,2023,Powys 018,0.2886249915018037,0.05301340957434953,5,0.17648825240912655,0.001164000363940463,0.10983249235706817,0.24376165517859016,0.133929162821522,0.4817689467305712
W02000116,2023,Ceredigion 001,0,0,8,0.09760299725056154,4.895689345105289e-4,0.054106091622268405,0.14087921681523002,0.08677312519296163,-4.411194715294557
W02000117,2023,Ceredigion 002,0,0,5,0.20826631782712537,0.0018529302904430336,0.12360616285597165,0.2924899282510666,0.16888376539509498,-4.838263290309878
W02000118,2023,Ceredigion 003,0.11730413417446586,0.01363808105992421,5,0.1843720725274202,0.0017293148935908914,0.10303649283569692,0.2663976535104453,0.16336116067474837,-0.5410218632992958
W02000120,2023,Ceredigion 005,0.47234863851125647,0.09633140248014103,3,0.1758166405284783,0.0016764740775861116,0.09597015180568552,0.25683879896586864,0.16086864716018312,0.9471986575669794
W02000122,2023,Ceredigion 007,0.13471114352661953,0.01780572436534221,5,0.16857224233345577,0.0012416962772730418,0.09950095488889853,0.2378252010245317,0.13832424613563316,-0.24534824773413297
W02000123,2023,Ceredigion 008,0.6075384631657605,0.06333543674061774,4,0.1870946619063792,0.0016404916156365773,0.10839721758829116,0.2675477272762472,0.15915050968795605,1.6494217128273982
W02000124,2023,Ceredigion 009,0.07888291900823918,0.00609448443439128,9,0.15222751421926217,0.0011425878881069912,0.08581150937012498,0.2184866899198019,0.13267518054967692,-0.8621575976118867
W02000125,2023,Ceredigion 010,0,0,7,0.17748629219490875,0.0014189209442409814,0.10402184082735264,0.25195133131527236,0.14792949048791973,-4.711787733237961
W02000126,2023,Pembrokeshire 001,0.3780849951838567,0.07246385043349798,5,0.18190131171066531,0.0018622640696309217,0.09816760208159771,0.26779688436326593,0.16962928228166824,0.7196016813313133
W02000127,2023,Pembrokeshire 002,0,0,5,0.16428210973158308,0.001962559708754741,0.07776686054494394,0.2519267571174146,0.17415989657247063,-3.7083339077332607
W02000128,2023,Pembrokeshire 003,0.6905345654021999,0.03648845967121849,6,0.10886795900069432,4.696994110498787e-4,0.06629426368507622,0.15128834884665152,0.08499408516157529,3.0256519359927037
W02000129,2023,Pembrokeshire 004,0,0,4,0.1445877150488697,0.0013222442257984494,0.07323591594300304,0.21600991122771612,0.14277399528471307,-3.9762671471120417
W02000130,2023,Pembrokeshire 005,0,0,3,0.10323116996243432,5.33829902873437e-4,0.057829453429289066,0.14844156785695853,0.09061211442766946,-4.467961278784956
W02000131,2023,Pembrokeshire 006,0.21823227825356092,0.03483912681480942,7,0.15938888642884017,0.0018507900356718005,0.07550254448519489,0.24454953644513067,0.16904699195993578,0.3072022091208515
W02000132,2023,Pembrokeshire 007,0,0,6,0.15090597827513158,0.00205540635223055,0.06192879275481501,0.24021472214179102,0.17828592938697602,-3.3285692586374123
W02000133,2023,Pembrokeshire 008,NA,NA,0,0.18088561003379122,0.001964524678228649,0.09513530383822814,0.26933002489880853,0.17419472106058037,NA
W02000134,2023,Pembrokeshire 009,0,0,2,0.17133713280416102,0.0018740017701908732,0.0873081780565513,0.2573631397420182,0.17005496168546688,-3.957915305875963
