domain_id,mrp_mean,mrp_lower,mrp_upper,mrp_ci_width
W02000350,14.537068738855874,13.472438492240274,15.610433949758498,2.1379954575182243
W02000351,11.798225329281193,10.186686424083252,13.476466886047943,3.289780461964691
W02000352,12.623595744817106,11.449252810060024,13.819380850948054,2.37012804088803
W02000353,11.926178209525709,10.397976713093795,13.533577500391925,3.135600787298129
W02000354,12.229033662493945,10.890399572860026,13.633461727422109,2.7430621545620824
W02000355,13.815091014689392,12.930023769891978,14.66904496813108,1.7390211982391026
W02000356,12.720404080418566,11.591335681139025,13.878144331245267,2.2868086501062415
W02000357,9.966295283801776,6.92624462442503,13.094901656225243,6.168657031800213
W02000358,13.370248376611569,12.459151731880157,14.268785416655646,1.8096336847754895
W02000359,10.372996270106409,7.721582997458045,13.204368853805645,5.482785856347601
W02000360,12.398021678383094,10.96419620059724,13.921704446563245,2.9575082459660056
