cell_id,domain_id,age_group,sex,car_access,economic_status,pop_count
W02000174_age_16_24_sex_male_car_access_econ_unemployed,W02000174,age_16_24,sex_male,car_access,econ_unemployed,3.860185039734665
W02000174_age_16_24_sex_male_car_access_econ_inactive,W02000174,age_16_24,sex_male,car_access,econ_inactive,68.49730518877
W02000174_age_25_44_sex_female_no_car_access_econ_employed,W02000174,age_25_44,sex_female,no_car_access,econ_employed,37.89574668983552
W02000174_age_25_44_sex_female_no_car_access_econ_unemployed,W02000174,age_25_44,sex_female,no_car_access,econ_unemployed,1.5658696139523325
W02000174_age_25_44_sex_female_no_car_access_econ_inactive,W02000174,age_25_44,sex_female,no_car_access,econ_inactive,27.785675486708506
W02000174_age_25_44_sex_female_car_access_econ_employed,W02000174,age_25_44,sex_female,car_access,econ_employed,254.92871353803272
W02000174_age_25_44_sex_female_car_access_econ_unemployed,W02000174,age_25_44,sex_female,car_access,econ_unemployed,10.533771230855159
W02000174_age_25_44_sex_female_car_access_econ_inactive,W02000174,age_25_44,sex_female,car_access,econ_inactive,186.91719059098963
W02000174_age_25_44_sex_male_no_car_access_econ_employed,W02000174,age_25_44,sex_male,no_car_access,econ_employed,35.60781672264882
W02000174_age_25_44_sex_male_no_car_access_econ_unemployed,W02000174,age_25_44,sex_male,no_car_access,econ_unemployed,1.4713312995659968
W02000174_age_25_44_sex_male_no_car_access_econ_inactive,W02000174,age_25_44,sex_male,no_car_access,econ_inactive,26.108134201537933
W02000174_age_25_44_sex_male_car_access_econ_employed,W02000174,age_25_44,sex_male,car_access,econ_employed,239.53756560858815
W02000174_age_25_44_sex_male_car_access_econ_unemployed,W02000174,age_25_44,sex_male,car_access,econ_unemployed,9.897801947446716
W02000174_age_25_44_sex_male_car_access_econ_inactive,W02000174,age_25_44,sex_male,car_access,econ_inactive,175.6321921652909
W02000174_age_45_64_sex_female_no_car_access_econ_employed,W02000174,age_45_64,sex_female,no_car_access,econ_employed,40.64768045201921
W02000174_age_45_64_sex_female_no_car_access_econ_unemployed,W02000174,age_45_64,sex_female,no_car_access,econ_unemployed,1.6795807777164913
W02000174_age_45_64_sex_female_no_car_access_econ_inactive,W02000174,age_45_64,sex_female,no_car_access,econ_inactive,29.803430648067085
W02000174_age_45_64_sex_female_car_access_econ_employed,W02000174,age_45_64,sex_female,car_access,econ_employed,273.4412642862025
W02000174_age_45_64_sex_female_car_access_econ_unemployed,W02000174,age_45_64,sex_female,car_access,econ_unemployed,11.298718308704528
W02000174_age_45_64_sex_female_car_access_econ_inactive,W02000174,age_45_64,sex_female,car_access,econ_inactive,200.49084390174067
W02000174_age_45_64_sex_male_no_car_access_econ_employed,W02000174,age_45_64,sex_male,no_car_access,econ_employed,38.193604353084666
W02000174_age_45_64_sex_male_no_car_access_econ_unemployed,W02000174,age_45_64,sex_male,no_car_access,econ_unemployed,1.5781772290517806
W02000174_age_45_64_sex_male_no_car_access_econ_inactive,W02000174,age_45_64,sex_male,no_car_access,econ_inactive,28.004068765511214
W02000174_age_45_64_sex_male_car_access_econ_employed,W02000174,age_45_64,sex_male,car_access,econ_employed,256.9324336792673
W02000174_age_45_64_sex_male_car_access_econ_unemployed,W02000174,age_45_64,sex_male,car_access,econ_unemployed,10.616565865031482
W02000174_age_45_64_sex_male_car_access_econ_inactive,W02000174,age_45_64,sex_male,car_access,econ_inactive,188.38634537678146
W02000174_age_65_plus_sex_female_no_car_access_econ_employed,W02000174,age_65_plus,sex_female,no_car_access,econ_employed,36.244586432525296
W02000174_age_65_plus_sex_female_no_car_access_econ_unemployed,W02000174,age_65_plus,sex_female,no_car_access,econ_unemployed,1.4976429156938367
W02000174_age_65_plus_sex_female_no_car_access_econ_inactive,W02000174,age_65_plus,sex_female,no_car_access,econ_inactive,26.575022389893352
W02000174_age_65_plus_sex_female_car_access_econ_employed,W02000174,age_65_plus,sex_female,car_access,econ_employed,243.82118308913078
W02000174_age_65_plus_sex_female_car_access_econ_unemployed,W02000174,age_65_plus,sex_female,car_access,econ_unemployed,10.074802984145535
W02000174_age_65_plus_sex_female_car_access_econ_inactive,W02000174,age_65_plus,sex_female,car_access,econ_inactive,178.772998604539
W02000174_age_65_plus_sex_male_no_car_access_econ_employed,W02000174,age_65_plus,sex_male,no_car_access,econ_employed,34.056344144387324
W02000174_age_65_plus_sex_male_no_car_access_econ_unemployed,W02000174,age_65_plus,sex_male,no_car_access,econ_unemployed,1.4072237418745268
W02000174_age_65_plus_sex_male_no_car_access_econ_inactive,W02000174,age_65_plus,sex_male,no_car_access,econ_inactive,24.970573463153965
W02000174_age_65_plus_sex_male_car_access_econ_employed,W02000174,age_65_plus,sex_male,car_access,econ_employed,229.1006447661806
W02000174_age_65_plus_sex_male_car_access_econ_unemployed,W02000174,age_65_plus,sex_male,car_access,econ_unemployed,9.466543596895853
W02000174_age_65_plus_sex_male_car_access_econ_inactive,W02000174,age_65_plus,sex_male,car_access,econ_inactive,167.97970023839653
W02000175_age_16_24_sex_female_no_car_access_econ_employed,W02000175,age_16_24,sex_female,no_car_access,econ_employed,25.493119102043718
W02000175_age_16_24_sex_female_no_car_access_econ_unemployed,W02000175,age_16_24,sex_female,no_car_access,econ_unemployed,1.8526055496516243
W02000175_age_16_24_sex_female_no_car_access_econ_inactive,W02000175,age_16_24,sex_female,no_car_access,econ_inactive,20.940776405250197
W02000175_age_16_24_sex_female_car_access_econ_employed,W02000175,age_16_24,sex_female,car_access,econ_employed,61.43257115617115
W02000175_age_16_24_sex_female_car_access_econ_unemployed,W02000175,age_16_24,sex_female,car_access,econ_unemployed,4.464354549858401
W02000175_age_16_24_sex_female_car_access_econ_inactive,W02000175,age_16_24,sex_female,car_access,econ_inactive,50.46246916399773
W02000175_age_16_24_sex_male_no_car_access_econ_employed,W02000175,age_16_24,sex_male,no_car_access,econ_employed,23.9852081754903
W02000175_age_16_24_sex_male_no_car_access_econ_unemployed,W02000175,age_16_24,sex_male,no_car_access,econ_unemployed,1.7430244450511587
W02000175_age_16_24_sex_male_no_car_access_econ_inactive,W02000175,age_16_24,sex_male,no_car_access,econ_inactive,19.70213528700989
W02000175_age_16_24_sex_male_car_access_econ_employed,W02000175,age_16_24,sex_male,car_access,econ_employed,57.798851605344026
W02000175_age_16_24_sex_male_car_access_econ_unemployed,W02000175,age_16_24,sex_male,car_access,econ_unemployed,4.200289216040529
W02000175_age_16_24_sex_male_car_access_econ_inactive,W02000175,age_16_24,sex_male,car_access,econ_inactive,47.47762810438974
W02000175_age_25_44_sex_female_no_car_access_econ_employed,W02000175,age_25_44,sex_female,no_car_access,econ_employed,68.25035311640688
W02000175_age_25_44_sex_female_no_car_access_econ_unemployed,W02000175,age_25_44,sex_female,no_car_access,econ_unemployed,4.9598082699500665
W02000175_age_25_44_sex_female_no_car_access_econ_inactive,W02000175,age_25_44,sex_female,no_car_access,econ_inactive,56.062790059905666
W02000175_age_25_44_sex_female_car_access_econ_employed,W02000175,age_25_44,sex_female,car_access,econ_employed,164.4677003812118
W02000175_age_25_44_sex_female_car_access_econ_unemployed,W02000175,age_25_44,sex_female,car_access,econ_unemployed,11.952000586709183
W02000175_age_25_44_sex_female_car_access_econ_inactive,W02000175,age_25_44,sex_female,car_access,econ_inactive,135.09846817028114
W02000175_age_25_44_sex_male_no_car_access_econ_employed,W02000175,age_25_44,sex_male,no_car_access,econ_employed,64.21336365295953
W02000175_age_25_44_sex_male_no_car_access_econ_unemployed,W02000175,age_25_44,sex_male,no_car_access,econ_unemployed,4.666436985960414
W02000175_age_25_44_sex_male_no_car_access_econ_inactive,W02000175,age_25_44,sex_male,no_car_access,econ_inactive,52.7466915720739
W02000175_age_25_44_sex_male_car_access_econ_employed,W02000175,age_25_44,sex_male,car_access,econ_employed,154.73948150468914
W02000175_age_25_44_sex_male_car_access_econ_unemployed,W02000175,age_25_44,sex_male,car_access,econ_unemployed,11.245043065868714
W02000175_age_25_44_sex_male_car_access_econ_inactive,W02000175,age_25_44,sex_male,car_access,econ_inactive,127.10743123599465
W02000175_age_45_64_sex_female_no_car_access_econ_employed,W02000175,age_45_64,sex_female,no_car_access,econ_employed,67.64577321675367
W02000175_age_45_64_sex_female_no_car_access_econ_unemployed,W02000175,age_45_64,sex_female,no_car_access,econ_unemployed,4.9158729604721625
W02000175_age_45_64_sex_female_no_car_access_econ_inactive,W02000175,age_45_64,sex_female,no_car_access,econ_inactive,55.566170856619095
W02000175_age_45_64_sex_female_car_access_econ_employed,W02000175,age_45_64,sex_female,car_access,econ_employed,163.0108014605121
W02000175_age_45_64_sex_female_car_access_econ_unemployed,W02000175,age_45_64,sex_female,car_access,econ_unemployed,11.846126565763925
W02000175_age_45_64_sex_female_car_access_econ_inactive,W02000175,age_45_64,sex_female,car_access,econ_inactive,133.90172977113497
W02000175_age_45_64_sex_male_no_car_access_econ_employed,W02000175,age_45_64,sex_male,no_car_access,econ_employed,63.64454448674236
W02000175_age_45_64_sex_male_no_car_access_econ_unemployed,W02000175,age_45_64,sex_male,no_car_access,econ_unemployed,4.625100437856433
W02000175_age_45_64_sex_male_no_car_access_econ_inactive,W02000175,age_45_64,sex_male,no_car_access,econ_inactive,52.27944725696695
W02000175_age_45_64_sex_male_car_access_econ_employed,W02000175,age_45_64,sex_male,car_access,econ_employed,153.36875775120268
W02000175_age_45_64_sex_male_car_access_econ_unemployed,W02000175,age_45_64,sex_male,car_access,econ_unemployed,11.145431463907277
W02000175_age_45_64_sex_male_car_access_econ_inactive,W02000175,age_45_64,sex_male,car_access,econ_inactive,125.98147958134507
W02000175_age_65_plus_sex_female_no_car_access_econ_employed,W02000175,age_65_plus,sex_female,no_car_access,econ_employed,45.71295796822331
W02000175_age_65_plus_sex_female_no_car_access_econ_unemployed,W02000175,age_65_plus,sex_female,no_car_access,econ_unemployed,3.3219975666348622
W02000175_age_65_plus_sex_female_no_car_access_econ_inactive,W02000175,age_65_plus,sex_female,no_car_access,econ_inactive,37.549929759612006
W02000175_age_65_plus_sex_female_car_access_econ_employed,W02000175,age_65_plus,sex_female,car_access,econ_employed,110.15774617068371
W02000175_age_65_plus_sex_female_car_access_econ_unemployed,W02000175,age_65_plus,sex_female,car_access,econ_unemployed,8.005252361472047
W02000175_age_65_plus_sex_female_car_access_econ_inactive,W02000175,age_65_plus,sex_female,car_access,econ_inactive,90.48672006877591
W02000175_age_65_plus_sex_male_no_car_access_econ_employed,W02000175,age_65_plus,sex_male,no_car_access,econ_employed,43.00904917897535
W02000175_age_65_plus_sex_male_no_car_access_econ_unemployed,W02000175,age_65_plus,sex_male,no_car_access,econ_unemployed,3.125502331639824
W02000175_age_65_plus_sex_male_no_car_access_econ_inactive,W02000175,age_65_plus,sex_male,no_car_access,econ_inactive,35.3288618255869
W02000175_age_65_plus_sex_male_car_access_econ_employed,W02000175,age_65_plus,sex_male,car_access,econ_employed,103.64194602750094
W02000175_age_65_plus_sex_male_car_access_econ_unemployed,W02000175,age_65_plus,sex_male,car_access,econ_unemployed,7.53174390386187
W02000175_age_65_plus_sex_male_car_access_econ_inactive,W02000175,age_65_plus,sex_male,car_access,econ_inactive,85.1344556654472
W02000176_age_16_24_sex_female_no_car_access_econ_employed,W02000176,age_16_24,sex_female,no_car_access,econ_employed,21.63060988657724
W02000176_age_16_24_sex_female_no_car_access_econ_unemployed,W02000176,age_16_24,sex_female,no_car_access,econ_unemployed,1.1058716918950298
W02000176_age_16_24_sex_female_no_car_access_econ_inactive,W02000176,age_16_24,sex_female,no_car_access,econ_inactive,21.227928346593725
W02000176_age_16_24_sex_female_car_access_econ_employed,W02000176,age_16_24,sex_female,car_access,econ_employed,67.50627321007217
W02000176_age_16_24_sex_female_car_access_econ_unemployed,W02000176,age_16_24,sex_female,car_access,econ_unemployed,3.451279319436865
W02000176_age_16_24_sex_female_car_access_econ_inactive,W02000176,age_16_24,sex_female,car_access,econ_inactive,66.24955737092938
W02000176_age_16_24_sex_male_no_car_access_econ_employed,W02000176,age_16_24,sex_male,no_car_access,econ_employed,20.123234051978653
W02000176_age_16_24_sex_male_no_car_access_econ_unemployed,W02000176,age_16_24,sex_male,no_car_access,econ_unemployed,1.0288066311653437
W02000176_age_16_24_sex_male_no_car_access_econ_inactive,W02000176,age_16_24,sex_male,no_car_access,econ_inactive,19.748614246065184
W02000176_age_16_24_sex_male_car_access_econ_employed,W02000176,age_16_24,sex_male,car_access,econ_employed,62.801952552714376
W02000176_age_16_24_sex_male_car_access_econ_unemployed,W02000176,age_16_24,sex_male,car_access,econ_unemployed,3.210769455320768
W02000176_age_16_24_sex_male_car_access_econ_inactive,W02000176,age_16_24,sex_male,car_access,econ_inactive,61.6328136749617
W02000176_age_25_44_sex_female_no_car_access_econ_employed,W02000176,age_25_44,sex_female,no_car_access,econ_employed,52.29459804386466
W02000176_age_25_44_sex_female_no_car_access_econ_unemployed,W02000176,age_25_44,sex_female,no_car_access,econ_unemployed,2.673577671595192
W02000176_age_25_44_sex_female_no_car_access_econ_inactive,W02000176,age_25_44,sex_female,no_car_access,econ_inactive,51.32106704388163
W02000176_age_25_44_sex_female_car_access_econ_employed,W02000176,age_25_44,sex_female,car_access,econ_employed,163.2045255067305
W02000176_age_25_44_sex_female_car_access_econ_unemployed,W02000176,age_25_44,sex_female,car_access,econ_unemployed,8.343882382116814
W02000176_age_25_44_sex_female_car_access_econ_inactive,W02000176,age_25_44,sex_female,car_access,econ_inactive,160.16626398715536
W02000176_age_25_44_sex_male_no_car_access_econ_employed,W02000176,age_25_44,sex_male,no_car_access,econ_employed,48.650335871660076
W02000176_age_25_44_sex_male_no_car_access_econ_unemployed,W02000176,age_25_44,sex_male,no_car_access,econ_unemployed,2.4872636288928742
W02000176_age_25_44_sex_male_no_car_access_econ_inactive,W02000176,age_25_44,sex_male,no_car_access,econ_inactive,47.74464748505234
W02000176_age_25_44_sex_male_car_access_econ_employed,W02000176,age_25_44,sex_male,car_access,econ_employed,151.83126515318708
W02000176_age_25_44_sex_male_car_access_econ_unemployed,W02000176,age_25_44,sex_male,car_access,econ_unemployed,7.762420891410509
W02000176_age_25_44_sex_male_car_access_econ_inactive,W02000176,age_25_44,sex_male,car_access,econ_inactive,149.00473145903214
W02000176_age_45_64_sex_female_no_car_access_econ_employed,W02000176,age_45_64,sex_female,no_car_access,econ_employed,55.23972684993181
W02000176_age_45_64_sex_female_no_car_access_econ_unemployed,W02000176,age_45_64,sex_female,no_car_access,econ_unemployed,2.824148302413852
W02000176_age_45_64_sex_female_no_car_access_econ_inactive,W02000176,age_45_64,sex_female,no_car_access,econ_inactive,54.211368500683285
W02000176_age_45_64_sex_female_car_access_econ_employed,W02000176,age_45_64,sex_female,car_access,econ_employed,172.3958830719463
W02000176_age_45_64_sex_female_car_access_econ_unemployed,W02000176,age_45_64,sex_female,car_access,econ_unemployed,8.81379341073579
W02000176_age_45_64_sex_female_car_access_econ_inactive,W02000176,age_45_64,sex_female,car_access,econ_inactive,169.18651264521097
W02000176_age_45_64_sex_male_no_car_access_econ_employed,W02000176,age_45_64,sex_male,no_car_access,econ_employed,51.390227006883705
W02000176_age_45_64_sex_male_no_car_access_econ_unemployed,W02000176,age_45_64,sex_male,no_car_access,econ_unemployed,2.6273414196350657
W02000176_age_45_64_sex_male_no_car_access_econ_inactive,W02000176,age_45_64,sex_male,no_car_access,econ_inactive,50.433532033429636
W02000176_age_45_64_sex_male_car_access_econ_employed,W02000176,age_45_64,sex_male,car_access,econ_employed,160.3821030865658
W02000176_age_45_64_sex_male_car_access_econ_unemployed,W02000176,age_45_64,sex_male,car_access,econ_unemployed,8.199585153633816
W02000176_age_45_64_sex_male_car_access_econ_inactive,W02000176,age_45_64,sex_male,car_access,econ_inactive,157.3963845795361
