cell_id,domain_id,age_group,sex,car_access,pop_count
W02000403_age_65_plus_sex_male_no_car_access,W02000403,age_65_plus,sex_male,no_car_access,46.671185057975606
W02000403_age_65_plus_sex_male_car_access,W02000403,age_65_plus,sex_male,car_access,97.01065454759134
W02000404_age_16_24_sex_female_no_car_access,W02000404,age_16_24,sex_female,no_car_access,52.06967456035932
W02000404_age_16_24_sex_female_car_access,W02000404,age_16_24,sex_female,car_access,76.48855642314851
W02000404_age_16_24_sex_male_no_car_access,W02000404,age_16_24,sex_male,no_car_access,48.567727488588346
W02000404_age_16_24_sex_male_car_access,W02000404,age_16_24,sex_male,car_access,71.34431693151254
W02000404_age_25_44_sex_female_no_car_access,W02000404,age_25_44,sex_female,no_car_access,166.7244872064987
W02000404_age_25_44_sex_female_car_access,W02000404,age_25_44,sex_female,car_access,244.91252258609808
W02000404_age_25_44_sex_male_no_car_access,W02000404,age_25_44,sex_male,no_car_access,155.51142826777803
W02000404_age_25_44_sex_male_car_access,W02000404,age_25_44,sex_male,car_access,228.4409256623222
W02000404_age_45_64_sex_female_no_car_access,W02000404,age_45_64,sex_female,no_car_access,110.23106592165203
W02000404_age_45_64_sex_female_car_access,W02000404,age_45_64,sex_female,car_access,161.92563476766816
W02000404_age_45_64_sex_male_no_car_access,W02000404,age_45_64,sex_male,no_car_access,102.81747323489455
W02000404_age_45_64_sex_male_car_access,W02000404,age_45_64,sex_male,car_access,151.03532275194854
W02000404_age_65_plus_sex_female_no_car_access,W02000404,age_65_plus,sex_female,no_car_access,52.79487894142281
W02000404_age_65_plus_sex_female_car_access,W02000404,age_65_plus,sex_female,car_access,77.55385665188315
W02000404_age_65_plus_sex_male_no_car_access,W02000404,age_65_plus,sex_male,no_car_access,49.24415823355476
W02000404_age_65_plus_sex_male_car_access,W02000404,age_65_plus,sex_male,car_access,72.33797037067009
W02000405_age_16_24_sex_female_no_car_access,W02000405,age_16_24,sex_female,no_car_access,87.12825138989024
W02000405_age_16_24_sex_female_car_access,W02000405,age_16_24,sex_female,car_access,123.40234149966668
W02000405_age_16_24_sex_male_no_car_access,W02000405,age_16_24,sex_male,no_car_access,73.87453347086979
W02000405_age_16_24_sex_male_car_access,W02000405,age_16_24,sex_male,car_access,104.63070544944533
W02000405_age_25_44_sex_female_no_car_access,W02000405,age_25_44,sex_female,no_car_access,173.59518777871867
W02000405_age_25_44_sex_female_car_access,W02000405,age_25_44,sex_female,car_access,245.86804283614802
W02000405_age_25_44_sex_male_no_car_access,W02000405,age_25_44,sex_male,no_car_access,147.18834942013908
W02000405_age_25_44_sex_male_car_access,W02000405,age_25_44,sex_male,car_access,208.4672499467127
W02000405_age_45_64_sex_female_no_car_access,W02000405,age_45_64,sex_female,no_car_access,127.55113082979186
W02000405_age_45_64_sex_female_car_access,W02000405,age_45_64,sex_female,car_access,180.6544714743697
W02000405_age_45_64_sex_male_no_car_access,W02000405,age_45_64,sex_male,no_car_access,108.14839197870216
W02000405_age_45_64_sex_male_car_access,W02000405,age_45_64,sex_male,car_access,153.1737936513227
W02000405_age_65_plus_sex_female_no_car_access,W02000405,age_65_plus,sex_female,no_car_access,63.89956197759502
W02000405_age_65_plus_sex_female_car_access,W02000405,age_65_plus,sex_female,car_access,90.50285576778211
W02000405_age_65_plus_sex_male_no_car_access,W02000405,age_65_plus,sex_male,no_car_access,54.179330524651185
W02000405_age_65_plus_sex_male_car_access,W02000405,age_65_plus,sex_male,car_access,76.73580200419472
W02000406_age_16_24_sex_female_no_car_access,W02000406,age_16_24,sex_female,no_car_access,56.143482679411974
W02000406_age_16_24_sex_female_car_access,W02000406,age_16_24,sex_female,car_access,148.67798103595936
W02000406_age_16_24_sex_male_no_car_access,W02000406,age_16_24,sex_male,no_car_access,51.1877892120201
W02000406_age_16_24_sex_male_car_access,W02000406,age_16_24,sex_male,car_access,135.5544186169307
W02000406_age_25_44_sex_female_no_car_access,W02000406,age_25_44,sex_female,no_car_access,192.60333641409386
W02000406_age_25_44_sex_female_car_access,W02000406,age_25_44,sex_female,car_access,510.04807383169396
W02000406_age_25_44_sex_male_no_car_access,W02000406,age_25_44,sex_male,no_car_access,175.6025546579023
W02000406_age_25_44_sex_male_car_access,W02000406,age_25_44,sex_male,car_access,465.0269638664151
W02000406_age_45_64_sex_female_no_car_access,W02000406,age_45_64,sex_female,no_car_access,121.0203959978436
W02000406_age_45_64_sex_female_car_access,W02000406,age_45_64,sex_female,car_access,320.48364801084574
W02000406_age_45_64_sex_male_no_car_access,W02000406,age_45_64,sex_male,no_car_access,110.33812341257666
W02000406_age_45_64_sex_male_car_access,W02000406,age_45_64,sex_male,car_access,292.19508012982845
W02000406_age_65_plus_sex_female_no_car_access,W02000406,age_65_plus,sex_female,no_car_access,60.09432034944468
W02000406_age_65_plus_sex_female_car_access,W02000406,age_65_plus,sex_female,car_access,159.14050562737876
W02000406_age_65_plus_sex_male_no_car_access,W02000406,age_65_plus,sex_male,no_car_access,54.7898928973104
W02000406_age_65_plus_sex_male_car_access,W02000406,age_65_plus,sex_male,car_access,145.09343326034434
W02000407_age_16_24_sex_female_no_car_access,W02000407,age_16_24,sex_female,no_car_access,59.69054770365681
W02000407_age_16_24_sex_female_car_access,W02000407,age_16_24,sex_female,car_access,116.54810031762572
W02000407_age_16_24_sex_male_no_car_access,W02000407,age_16_24,sex_male,no_car_access,51.34958346279298
W02000407_age_16_24_sex_male_car_access,W02000407,age_16_24,sex_male,car_access,100.2620454146587
W02000407_age_25_44_sex_female_no_car_access,W02000407,age_25_44,sex_female,no_car_access,118.24548451164358
W02000407_age_25_44_sex_female_car_access,W02000407,age_25_44,sex_female,car_access,230.8788764912776
W02000407_age_25_44_sex_male_no_car_access,W02000407,age_25_44,sex_male,no_car_access,101.72224262665053
W02000407_age_25_44_sex_male_car_access,W02000407,age_25_44,sex_male,car_access,198.6166083957448
W02000407_age_45_64_sex_female_no_car_access,W02000407,age_45_64,sex_female,no_car_access,109.08962166530382
W02000407_age_45_64_sex_female_car_access,W02000407,age_45_64,sex_female,car_access,213.00170058048838
W02000407_age_45_64_sex_male_no_car_access,W02000407,age_45_64,sex_male,no_car_access,93.84579046648369
W02000407_age_45_64_sex_male_car_access,W02000407,age_45_64,sex_male,car_access,183.23753127506586
W02000407_age_65_plus_sex_female_no_car_access,W02000407,age_65_plus,sex_female,no_car_access,71.82738915113043
W02000407_age_65_plus_sex_female_car_access,W02000407,age_65_plus,sex_female,car_access,140.2457521063463
W02000407_age_65_plus_sex_male_no_car_access,W02000407,age_65_plus,sex_male,no_car_access,61.790461907665275
W02000407_age_65_plus_sex_male_car_access,W02000407,age_65_plus,sex_male,car_access,120.64826392346565
W02000408_age_16_24_sex_female_no_car_access,W02000408,age_16_24,sex_female,no_car_access,94.68297707189558
W02000408_age_16_24_sex_female_car_access,W02000408,age_16_24,sex_female,car_access,104.24358408820817
W02000408_age_16_24_sex_male_no_car_access,W02000408,age_16_24,sex_male,no_car_access,106.17846504735746
W02000408_age_16_24_sex_male_car_access,W02000408,age_16_24,sex_male,car_access,116.89982816147085
W02000408_age_25_44_sex_female_no_car_access,W02000408,age_25_44,sex_female,no_car_access,231.0465915261934
W02000408_age_25_44_sex_female_car_access,W02000408,age_25_44,sex_female,car_access,254.37650501595525
W02000408_age_25_44_sex_male_no_car_access,W02000408,age_25_44,sex_male,no_car_access,259.09802586844097
W02000408_age_25_44_sex_male_car_access,W02000408,age_25_44,sex_male,car_access,285.26043098746874
W02000408_age_45_64_sex_female_no_car_access,W02000408,age_45_64,sex_female,no_car_access,123.61621630112852
W02000408_age_45_64_sex_female_car_access,W02000408,age_45_64,sex_female,car_access,136.09835513376336
W02000408_age_45_64_sex_male_no_car_access,W02000408,age_45_64,sex_male,no_car_access,138.62449732489364
W02000408_age_45_64_sex_male_car_access,W02000408,age_45_64,sex_male,car_access,152.62209628875826
W02000408_age_65_plus_sex_female_no_car_access,W02000408,age_65_plus,sex_female,no_car_access,51.66050830494922
W02000408_age_65_plus_sex_female_car_access,W02000408,age_65_plus,sex_female,car_access,56.876924533513034
W02000408_age_65_plus_sex_male_no_car_access,W02000408,age_65_plus,sex_male,no_car_access,57.932625747716735
W02000408_age_65_plus_sex_male_car_access,W02000408,age_65_plus,sex_male,car_access,63.782368598287015
W02000409_age_16_24_sex_female_no_car_access,W02000409,age_16_24,sex_female,no_car_access,37.41240826728809
W02000409_age_16_24_sex_female_car_access,W02000409,age_16_24,sex_female,car_access,98.2141123324472
W02000409_age_16_24_sex_male_no_car_access,W02000409,age_16_24,sex_male,no_car_access,33.11613543709051
W02000409_age_16_24_sex_male_car_access,W02000409,age_16_24,sex_male,car_access,86.93564505652994
W02000409_age_25_44_sex_female_no_car_access,W02000409,age_25_44,sex_female,no_car_access,86.18019558344515
W02000409_age_25_44_sex_female_car_access,W02000409,age_25_44,sex_female,car_access,226.23807987430288
W02000409_age_25_44_sex_male_no_car_access,W02000409,age_25_44,sex_male,no_car_access,76.2836492253214
W02000409_age_25_44_sex_male_car_access,W02000409,age_25_44,sex_male,car_access,200.2579155187808
W02000409_age_45_64_sex_female_no_car_access,W02000409,age_45_64,sex_female,no_car_access,79.26822572761189
W02000409_age_45_64_sex_female_car_access,W02000409,age_45_64,sex_female,car_access,208.09295061640213
W02000409_age_45_64_sex_male_no_car_access,W02000409,age_45_64,sex_male,no_car_access,70.16541892462728
W02000409_age_45_64_sex_male_car_access,W02000409,age_45_64,sex_male,car_access,184.1964913587768
W02000409_age_65_plus_sex_female_no_car_access,W02000409,age_65_plus,sex_female,no_car_access,58.0386040275525
W02000409_age_65_plus_sex_female_car_access,W02000409,age_65_plus,sex_female,car_access,152.36148218142105
W02000409_age_65_plus_sex_male_no_car_access,W02000409,age_65_plus,sex_male,no_car_access,51.37371157249527
W02000409_age_65_plus_sex_male_car_access,W02000409,age_65_plus,sex_male,car_access,134.86497429590716
W02000410_age_16_24_sex_female_no_car_access,W02000410,age_16_24,sex_female,no_car_access,109.01363191432675
W02000410_age_16_24_sex_female_car_access,W02000410,age_16_24,sex_female,car_access,186.8254822560017
W02000410_age_16_24_sex_male_no_car_access,W02000410,age_16_24,sex_male,no_car_access,116.46710997492859
W02000410_age_16_24_sex_male_car_access,W02000410,age_16_24,sex_male,car_access,199.59911073441825
W02000410_age_25_44_sex_female_no_car_access,W02000410,age_25_44,sex_female,no_car_access,200.34937757227618
W02000410_age_25_44_sex_female_car_access,W02000410,age_25_44,sex_female,car_access,343.35494036238146
W02000410_age_25_44_sex_male_no_car_access,W02000410,age_25_44,sex_male,no_car_access,214.04766157554442
W02000410_age_25_44_sex_male_car_access,W02000410,age_25_44,sex_male,car_access,366.8307981064984
W02000410_age_45_64_sex_female_no_car_access,W02000410,age_45_64,sex_female,no_car_access,116.34515838499486
W02000410_age_45_64_sex_female_car_access,W02000410,age_45_64,sex_female,car_access,199.3901124265813
W02000410_age_45_64_sex_male_no_car_access,W02000410,age_45_64,sex_male,no_car_access,124.29990744024434
W02000410_age_45_64_sex_male_car_access,W02000410,age_45_64,sex_male,car_access,213.02280957073677
W02000410_age_65_plus_sex_female_no_car_access,W02000410,age_65_plus,sex_female,no_car_access,46.93547320007155
W02000410_age_65_plus_sex_female_car_access,W02000410,age_65_plus,sex_female,car_access,80.43711838174806
W02000410_age_65_plus_sex_male_no_car_access,W02000410,age_65_plus,sex_male,no_car_access,50.14454452094663
W02000410_age_65_plus_sex_male_car_access,W02000410,age_65_plus,sex_male,car_access,85.93676357830076
W02000411_age_16_24_sex_female_no_car_access,W02000411,age_16_24,sex_female,no_car_access,51.440999013441314
W02000411_age_16_24_sex_female_car_access,W02000411,age_16_24,sex_female,car_access,126.16991561304332
W02000411_age_16_24_sex_male_no_car_access,W02000411,age_16_24,sex_male,no_car_access,47.51054064612675
W02000411_age_16_24_sex_male_car_access,W02000411,age_16_24,sex_male,car_access,116.52963626319864
W02000411_age_25_44_sex_female_no_car_access,W02000411,age_25_44,sex_female,no_car_access,109.6343964654012
W02000411_age_25_44_sex_female_car_access,W02000411,age_25_44,sex_female,car_access,268.9015146597797
W02000411_age_25_44_sex_male_no_car_access,W02000411,age_25_44,sex_male,no_car_access,101.25754844150643
W02000411_age_25_44_sex_male_car_access,W02000411,age_25_44,sex_male,car_access,248.35552549650694
W02000411_age_45_64_sex_female_no_car_access,W02000411,age_45_64,sex_female,no_car_access,101.71567466022944
W02000411_age_45_64_sex_female_car_access,W02000411,age_45_64,sex_female,car_access,249.4791768148124
W02000411_age_45_64_sex_male_no_car_access,W02000411,age_45_64,sex_male,no_car_access,93.94387333010982
W02000411_age_45_64_sex_male_car_access,W02000411,age_45_64,sex_male,car_access,230.41719246792385
W02000411_age_65_plus_sex_female_no_car_access,W02000411,age_65_plus,sex_female,no_car_access,57.763699369508686
W02000411_age_65_plus_sex_female_car_access,W02000411,age_65_plus,sex_female,car_access,141.67767373731954
W02000411_age_65_plus_sex_male_no_car_access,W02000411,age_65_plus,sex_male,no_car_access,53.350141704063574
W02000411_age_65_plus_sex_male_car_access,W02000411,age_65_plus,sex_male,car_access,130.85249131702855
W02000412_age_16_24_sex_female_no_car_access,W02000412,age_16_24,sex_female,no_car_access,53.150215156531566
W02000412_age_16_24_sex_female_car_access,W02000412,age_16_24,sex_female,car_access,107.46091536014897
W02000412_age_16_24_sex_male_no_car_access,W02000412,age_16_24,sex_male,no_car_access,54.81508596226216
W02000412_age_16_24_sex_male_car_access,W02000412,age_16_24,sex_male,car_access,110.82700786256498
W02000412_age_25_44_sex_female_no_car_access,W02000412,age_25_44,sex_female,no_car_access,130.59265420068496
W02000412_age_25_44_sex_female_car_access,W02000412,age_25_44,sex_female,car_access,264.0366763970181
W02000412_age_25_44_sex_male_no_car_access,W02000412,age_25_44,sex_male,no_car_access,134.6833224469239
W02000412_age_25_44_sex_male_car_access,W02000412,age_25_44,sex_male,car_access,272.3073287900689
W02000412_age_45_64_sex_female_no_car_access,W02000412,age_45_64,sex_female,no_car_access,90.90559927102812
W02000412_age_45_64_sex_female_car_access,W02000412,age_45_64,sex_female,car_access,183.7960369540874
W02000412_age_45_64_sex_male_no_car_access,W02000412,age_45_64,sex_male,no_car_access,93.7531150874374
W02000412_age_45_64_sex_male_car_access,W02000412,age_45_64,sex_male,car_access,189.55324142132537
W02000412_age_65_plus_sex_female_no_car_access,W02000412,age_65_plus,sex_female,no_car_access,47.589344628039825
W02000412_age_65_plus_sex_female_car_access,W02000412,age_65_plus,sex_female,car_access,96.21775791608053
W02000412_age_65_plus_sex_male_no_car_access,W02000412,age_65_plus,sex_male,no_car_access,49.08002740894178
W02000412_age_65_plus_sex_male_car_access,W02000412,age_65_plus,sex_male,car_access,99.2316711368561
W02000414_age_16_24_sex_female_no_car_access,W02000414,age_16_24,sex_female,no_car_access,3.7970244782238782
W02000414_age_16_24_sex_female_car_access,W02000414,age_16_24,sex_female,car_access,65.18225354284324
W02000414_age_16_24_sex_male_no_car_access,W02000414,age_16_24,sex_male,no_car_access,3.7428712269589943
W02000414_age_16_24_sex_male_car_access,W02000414,age_16_24,sex_male,car_access,64.25262272946273
W02000414_age_25_44_sex_female_no_car_access,W02000414,age_25_44,sex_female,no_car_access,9.274699135333735
W02000414_age_25_44_sex_female_car_access,W02000414,age_25_44,sex_female,car_access,159.21566848989576
W02000414_age_25_44_sex_male_no_car_access,W02000414,age_25_44,sex_male,no_car_access,9.142423160932625
W02000414_age_25_44_sex_male_car_access,W02000414,age_25_44,sex_male,car_access,156.94493092934337
W02000414_age_45_64_sex_female_no_car_access,W02000414,age_45_64,sex_female,no_car_access,17.5979190688643
