area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000335,2021,0.020209352846928277,3.7121163942506325e-5,0.0101001946440467,0.034100460941829294,0.024000266297782596
W02000336,2021,0.0212506172585811,3.86038722179331e-5,0.01143917538272244,0.03640203802389065,0.02496286264116821
W02000337,2021,0.027611524699875704,1.0909576527030422e-4,0.011765172005986126,0.054209566710090105,0.04244439470410398
W02000338,2021,0.021259649076922384,3.4286029329677945e-5,0.012022852889456825,0.03437910374264028,0.022356250853183452
W02000339,2021,0.019430251963623496,5.504499902494982e-5,0.008175121130233845,0.03678456003386521,0.028609438903631365
W02000340,2021,0.01905928860147423,2.6230623383971743e-5,0.011116442111413431,0.0311481722261661,0.02003173011475267
W02000341,2021,0.018356727491431385,2.2740117262751273e-5,0.010660702678005944,0.028724096428367627,0.018063393750361683
W02000342,2021,0.02114715473034043,4.3759875800549466e-5,0.01178145288570872,0.03746489624333724,0.025683443357628517
W02000343,2021,0.022020025316070696,6.278962143208432e-5,0.009317953864189672,0.03884834093796083,0.029530387073771158
W02000344,2021,0.02182139077744505,4.768877677235765e-5,0.012063721607308245,0.04046504425915859,0.028401322651850344
W02000345,2021,0.022875560442842,7.553169384139419e-5,0.009692874708715743,0.0440350121204115,0.034342137411695756
W02000346,2021,0.02277182688209794,6.569278566995923e-5,0.010799441756228061,0.04267611594549803,0.03187667418926997
W02000347,2021,0.021347246685308772,4.3252552175007424e-5,0.011545735277672511,0.03532455899821295,0.023778823720540437
W02000348,2021,0.020148673221215295,5.625147138378481e-5,0.00810200953515078,0.036360894387003045,0.028258884851852267
W02000349,2021,0.02315564217765363,5.103046762831402e-5,0.0106883327737268,0.03906844792241838,0.028380115148691577
W02000350,2021,0.021227546407186992,4.565999968402784e-5,0.009818266818247228,0.03530966496915057,0.025491398150903344
W02000351,2021,0.019243066474639883,6.417202380367306e-5,0.0068816983877725505,0.0358775120548089,0.028995813667036352
W02000352,2021,0.023176441732897807,8.928286042005633e-5,0.009025934856697487,0.04768024316295981,0.03865430830626232
W02000353,2021,0.020009263887916646,8.492963289161824e-5,0.00779015102463549,0.041325795879168785,0.033535644854533295
W02000354,2021,0.019081949131726058,6.21920903856401e-5,0.00742063933635396,0.037094911640138666,0.029674272303784707
W02000355,2021,0.021070211961807046,4.038980105220979e-5,0.010148714243977898,0.035125626972172044,0.024976912728194148
